s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
263.0275520,12.2542516,2.9157311,11.3718281,0.7681435,1.3709407
263.1275245,12.1579604,2.8888539,11.3955986,0.7659201,1.3741078
263.2274969,12.0616467,2.8620562,11.4192246,0.7636967,1.3772749
263.3274694,11.9653118,2.8353342,11.4427075,0.7614733,1.3804420
263.4274419,11.8689568,2.8086838,11.4660483,0.7592499,1.3836091
263.5274143,11.7725829,2.7821013,11.4892485,0.7570265,1.3867762
263.6273868,11.6761912,2.7555827,11.5123091,0.7560475,1.3863130
263.7273592,11.5797829,2.7291240,11.5352315,0.7553923,1.3849051
263.8273317,11.4833592,2.7027214,11.5580167,0.7547371,1.3834972
263.9273042,11.3869218,2.6763714,11.5806661,0.7540819,1.3820893
264.0272766,11.2904708,2.6500714,11.6031807,0.7534267,1.3806814
264.1272491,11.1940066,2.6238196,11.6255616,0.7527715,1.3792734
264.2272216,11.0975298,2.5976144,11.6478101,0.7521163,1.3778655
264.3271940,11.0010408,2.5714540,11.6699272,0.7514611,1.3764576
264.4271665,10.9045402,2.5453365,11.6919141,0.7508059,1.3750497
264.5271390,10.8080284,2.5192602,11.7137717,0.7501508,1.3736418
264.6271114,10.7115059,2.4932235,11.7355013,0.7500803,1.3758379
264.7270839,10.6149733,2.4672244,11.7571038,0.7501845,1.3791110
264.8270563,10.5184310,2.4412613,11.7785803,0.7502888,1.3823841
264.9270288,10.4218795,2.4153323,11.7999319,0.7503931,1.3856573
265.0270013,10.3253193,2.3894359,11.8211595,0.7504973,1.3889304
265.1269737,10.2287509,2.3635703,11.8422641,0.7506016,1.3922035
265.2269462,10.1321746,2.3377338,11.8632468,0.7507058,1.3954766
265.3269187,10.0355910,2.3119248,11.8841086,0.7508101,1.3987497
265.4268911,9.9390006,2.2861416,11.9048504,0.7509144,1.4020229
265.5268636,9.8424037,2.2603825,11.9254732,0.7510186,1.4052960
265.6268361,9.7458008,2.2346459,11.9459778,0.7510624,1.4048776
265.7268085,9.6491924,2.2089300,11.9663654,0.7510857,1.4032044
265.8267810,9.5525789,2.1832333,11.9866367,0.7511089,1.4015312
265.9267534,9.4559607,2.1575540,12.0067927,0.7511322,1.3998580
266.0267259,9.3593383,2.1318907,12.0268344,0.7511555,1.3981848
266.1266984,9.2627119,2.1062421,12.0467625,0.7511787,1.3965116
266.2266708,9.1660821,2.0806069,12.0665780,0.7512020,1.3948384
266.3266433,9.0694490,2.0549837,12.0862818,0.7512252,1.3931652
266.4266158,8.9728131,2.0293712,12.1058747,0.7512485,1.3914920
266.5265882,8.8761748,2.0037680,12.1253575,0.7512717,1.3898188
266.6265607,8.7795343,1.9781729,12.1447312,0.7511860,1.3903978
266.7265332,8.6828921,1.9525844,12.1639966,0.7510585,1.3918409
266.8265056,8.5862485,1.9270013,12.1831543,0.7509310,1.3932839
266.9264781,8.4896038,1.9014223,12.2022054,0.7508035,1.3947270
267.0264505,8.3929580,1.8758469,12.2211506,0.7506759,1.3961700
