s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
18.9389204,4.8031946,3.5767427,2.9135975,0.7000558,0.7228988
18.9888912,4.7531128,3.5753023,2.8887984,0.7290231,0.6994990
19.0388620,4.7033201,3.5742157,2.8649070,0.7579904,0.6760992
19.0888327,4.6534917,3.5734976,2.8419962,0.7869577,0.6526994
19.1388035,4.6036227,3.5731732,2.8201492,0.8159251,0.6292996
19.1887743,4.5537164,3.5732680,2.7994435,0.8448924,0.6058998
19.2387450,4.5037760,3.5738077,2.7799688,0.8738597,0.5824999
19.2887158,4.4538049,3.5748175,2.7618321,0.9028271,0.5591001
19.3386866,4.4038064,3.5763232,2.7451664,0.9317944,0.5357003
19.3886573,4.3537838,3.5783501,2.7301455,0.9632707,0.5158700
19.4386281,4.3037404,3.5809238,2.7165761,0.9968079,0.4989718
19.4885989,4.2536794,3.5840698,2.7042208,1.0303452,0.4820736
19.5385696,4.2039549,3.5877832,2.6928258,1.0638824,0.4651755
19.5885404,4.1542604,3.5920927,2.6821136,1.0974196,0.4482773
19.6385112,4.1045815,3.5970083,2.6717681,1.1309569,0.4313791
19.6884819,4.0549334,3.6025382,2.6618450,1.1644941,0.4144809
19.7384527,4.0053315,3.6086903,2.6524520,1.1980314,0.3975827
19.7884235,3.9557909,3.6154727,2.6437283,1.2315686,0.3806845
19.8383942,3.9063269,3.6228933,2.6358740,1.2651059,0.3637863
19.8883650,3.8569548,3.6309603,2.6293770,1.2965697,0.3510227
19.9383358,3.8076898,3.6396816,2.6241548,1.3242322,0.3458391
19.9883065,3.7585472,3.6490653,2.6213039,1.3518948,0.3406555
20.0382773,3.7095102,3.6591221,2.6214907,1.3795573,0.3354720
20.0882481,3.6606081,3.6698235,2.6250785,1.4072198,0.3302884
20.1382188,3.6118516,3.6811294,2.6320030,1.4348824,0.3251048
20.1881896,3.5632433,3.6930016,2.6426666,1.4625449,0.3199212
20.2381604,3.5147857,3.7054018,2.6562018,1.4902075,0.3147376
20.2881311,3.4664815,3.7182917,2.6720802,1.5178700,0.3095541
20.3381019,3.4183332,3.7316330,2.6899622,1.5455325,0.3043705
20.3880727,3.3703433,3.7453874,2.7095971,1.5699959,0.3005657
20.4380434,3.3225144,3.7595167,2.7307872,1.5772637,0.3041720
20.4880142,3.2748491,3.7739825,2.7533186,1.5845316,0.3077783
20.5379850,3.2269825,3.7888624,2.7769866,1.5917994,0.3113846
20.5879557,3.1790972,3.8040724,2.8014685,1.5990672,0.3149909
20.6379265,3.1313678,3.8195285,2.8263822,1.6063351,0.3185973
20.6878973,3.0837851,3.8352031,2.8513763,1.6136029,0.3222036
20.7378680,3.0363401,3.8510685,2.8761774,1.6208707,0.3258099
20.7878388,2.9890238,3.8670971,2.9005520,1.6281386,0.3294162
20.8378096,2.9418273,3.8832612,2.9244248,1.6354064,0.3330225
20.8877803,2.8947413,3.8995333,2.9478139,1.6426742,0.3366288
20.9377511,2.8477570,3.9158858,2.9676033,1.6305638,0.3530718
20.9877219,2.8008653,3.9322909,2.9826217,1.6176624,0.3700387
21.0376926,2.7536460,3.9488657,2.9927782,1.6047611,0.3870056
21.0876634,2.7062901,3.9655156,2.9911521,1.5918597,0.4039726
21.1376341,2.6589981,3.9821428,2.9778254,1.5789583,0.4209395
21.1876049,2.6117585,3.9987242,2.9560241,1.5660569,0.4379064
21.2375757,2.5645601,4.0152365,2.9270373,1.5531556,0.4548733
21.2875464,2.5173914,4.0316563,2.8910782,1.5402542,0.4718402
21.3375172,2.4702410,4.0479604,2.8551921,1.5273528,0.4888072
21.3874880,2.4230978,4.0641254,2.8194231,1.5144514,0.5057741
21.4374587,2.3759502,4.0801282,2.7838223,1.4913985,0.5306282
21.4874295,2.3287870,4.0959454,2.7484386,1.4652220,0.5579092
21.5374003,2.2813072,4.1116485,2.7133153,1.4390456,0.5851901
21.5873710,2.2337096,4.1271396,2.6784905,1.4128691,0.6124711
21.6373418,2.1860627,4.1423654,2.6439980,1.3866926,0.6397521
21.6873126,2.1383555,4.1572989,2.6098477,1.3605162,0.6670330
21.7372833,2.0905771,4.1719132,2.5760369,1.3343397,0.6943140
21.7872541,2.0427166,4.1861815,2.5425548,1.3081632,0.7215950
21.8372249,1.9947631,4.2000766,2.5093823,1.2819868,0.7488759
21.8871956,1.9467058,4.2135718,2.4764912,1.2558103,0.7761569
21.9371664,1.8985336,4.2266400,2.4439413,1.2274524,0.7989444
21.9871372,1.8502357,4.2392544,2.4117954,1.1974396,0.8183230
22.0371079,1.8018971,4.2513631,2.3801182,1.1674267,0.8377017
22.0870787,1.7534174,4.2629559,2.3489761,1.1374139,0.8570803
22.1370495,1.7047890,4.2739966,2.3184372,1.1074011,0.8764589
22.1870202,1.6560055,4.2844483,2.2884727,1.0773883,0.8958376
22.2369910,1.6070606,4.2942744,2.2590409,1.0473755,0.9152162
22.2869618,1.5579481,4.3034381,2.2300858,1.0173627,0.9345949
22.3369325,1.5086616,4.3119027,2.2015347,0.9873499,0.9539735
22.3869033,1.4591948,4.3196315,2.1733209,0.9573370,0.9733521
22.4368741,1.4095414,4.3265877,2.1454976,0.9287119,0.9863410
22.4868448,1.3598250,4.3327197,2.1181320,0.9024240,0.9885680
22.5368156,1.3105639,4.3379436,2.0913074,0.8761361,0.9907950
22.5867864,1.2611266,4.3422969,2.0651253,0.8498482,0.9930220
22.6367571,1.2115266,4.3457311,2.0396820,0.8235603,0.9952491
22.6867279,1.1617775,4.3481977,2.0149525,0.7972724,0.9974761
22.7366987,1.1118928,4.3496482,1.9908940,0.7709846,0.9997031
22.7866694,1.0618859,4.3500341,1.9674397,0.7446967,1.0019302
22.8366402,1.0117706,4.3493070,1.9444908,0.7184088,1.0041572
22.8866110,0.9615603,4.3474183,1.9219251,0.6921209,1.0063842
22.9365817,0.9112685,4.3443195,1.8996906,0.6668614,1.0070648
22.9865525,0.8611589,4.3399869,1.8777791,0.6464016,1.0005285
23.0365233,0.8120464,4.3344899,1.8562357,0.6259418,0.9939923
23.0864940,0.7629477,4.3277057,1.8351713,0.6054819,0.9874560
23.1364648,0.7139197,4.3195882,1.8147615,0.5850221,0.9809197
23.1864356,0.6650194,4.3100912,1.7951619,0.5645622,0.9743835
23.2364063,0.6163035,4.2991687,1.7765487,0.5441024,0.9678472
23.2863771,0.5678290,4.2867745,1.7591303,0.5236425,0.9613109
23.3363479,0.5196528,4.2728626,1.7431702,0.5031827,0.9547747
23.3863186,0.4718318,4.2573868,1.7290480,0.4827228,0.9482384
23.4362894,0.4244228,4.2403011,1.7166431,0.4622630,0.9417021
23.4862602,0.3774828,4.2215593,1.7053258,0.4483510,0.9402051
23.5362309,0.3319382,4.2015231,1.6944480,0.4345699,0.9388089
23.5862017,0.2870299,4.1798828,1.6833498,0.4207888,0.9374126
23.6361725,0.2428163,4.1566418,1.6712895,0.4070077,0.9360164
23.6861432,0.1993927,4.1318194,1.6580735,0.3932266,0.9346201
23.7361140,0.1568544,4.1054349,1.6441542,0.3794455,0.9332238
23.7860848,0.1152970,4.0775073,1.6300931,0.3656644,0.9318276
23.8360555,0.0748156,4.0480559,1.6166299,0.3518833,0.9304313
23.8860263,0.0355058,4.0170998,1.6057199,0.3381022,0.9290351
23.9359971,-0.0025371,3.9846583,1.5974750,0.3243211,0.9276388
23.9859678,-0.0392177,3.9507506,1.5926769,0.3197065,0.9324766
24.0359386,-0.0745286,3.9153085,1.5927886,0.3176127,0.9390287
24.0859094,-0.1084155,3.8783917,1.5981494,0.3155189,0.9455808
24.1358801,-0.1408128,3.8401815,1.6075281,0.3134251,0.9521329
24.1858509,-0.1717389,3.8007818,1.6212840,0.3113313,0.9586850
24.2358217,-0.2012125,3.7602966,1.6388102,0.3092374,0.9652371
24.2857924,-0.2292519,3.7188299,1.6585827,0.3071436,0.9717892
24.3357632,-0.2558758,3.6764856,1.6798808,0.3050498,0.9783413
24.3857340,-0.2811025,3.6333679,1.7022133,0.3029560,0.9848934
24.4357047,-0.3049505,3.5895805,1.7252043,0.3008622,0.9914455
24.4856755,-0.3274384,3.5452276,1.7485723,0.3095207,0.9839862
24.5356463,-0.3486480,3.5002739,1.7723304,0.3257058,0.9667190
24.5856170,-0.3689302,3.4540156,1.7966032,0.3418910,0.9494518
24.6355878,-0.3879064,3.4074037,1.8215997,0.3580761,0.9321846
24.6855586,-0.4056497,3.3604695,1.8475949,0.3742613,0.9149174
24.7355293,-0.4222332,3.3132443,1.8748883,0.3904464,0.8976502
24.7855001,-0.4377299,3.2657593,1.9035714,0.4066315,0.8803830
24.8354709,-0.4522131,3.2180459,1.9336885,0.4228167,0.8631158
24.8854416,-0.4657557,3.1701352,1.9652505,0.4390018,0.8458486
24.9354124,-0.4784308,3.1220586,1.9982449,0.4551870,0.8285814
24.9853832,-0.4903116,3.0738474,2.0326426,0.4815538,0.7981592
25.0353539,-0.5014711,3.0255327,2.0680094,0.5237023,0.7473470
25.0853247,-0.5121093,2.9765079,2.1039385,0.5658507,0.6965348
25.1352955,-0.5221180,2.9274030,2.1400576,0.6079991,0.6457225
25.1852662,-0.5315270,2.8782357,2.1760268,0.6501476,0.5949103
25.2352370,-0.5403691,2.8290118,2.2115370,0.6922960,0.5440980
25.2852078,-0.5486768,2.7797369,2.2467008,0.7344445,0.4932858
25.3351785,-0.5564828,2.7304165,2.2816214,0.7765929,0.4424735
25.3851493,-0.5638195,2.6810563,2.3163856,0.8187413,0.3916613
25.4351201,-0.5707197,2.6316619,2.3510656,0.8608898,0.3408491
25.4850908,-0.5772159,2.5822391,2.3857204,0.8984349,0.3000000
25.5350616,-0.5833407,2.5327932,2.4197649,0.9171063,0.3000000
25.5850324,-0.5891436,2.4830775,2.4525355,0.9357776,0.3000000
25.6350031,-0.5945626,2.4333341,2.4833081,0.9544490,0.3000000
25.6849739,-0.5995510,2.3835714,2.5111602,0.9731204,0.3000000
25.7349447,-0.6040633,2.3337884,2.5283335,0.9917918,0.3000000
25.7849154,-0.6080541,2.2839841,2.5361140,1.0104632,0.3000000
25.8348862,-0.6114778,2.2341574,2.5360435,1.0291345,0.3000000
25.8848569,-0.6142889,2.1843074,2.5305256,1.0478059,0.3000000
25.9348277,-0.6164419,2.1344329,2.4848522,1.0664773,0.3000000
25.9847985,-0.6178913,2.0845330,2.4397282,1.0851487,0.3000000
