s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
18.9681301,5.2575227,3.6861689,2.6879265,0.6282140,0.7259230
19.0180462,5.2094720,3.6722629,2.7078762,0.6436680,0.7188774
19.0679624,5.1614759,3.6582797,2.7135940,0.6591220,0.7118318
19.1178785,5.1135205,3.6442636,2.7052329,0.6745759,0.7047862
19.1677946,5.0655921,3.6302586,2.6829781,0.6900299,0.6977406
19.2177108,5.0176770,3.6163088,2.6470358,0.7054839,0.6906950
19.2676269,4.9697615,3.6024586,2.6061818,0.7209378,0.6836494
19.3175430,4.9218318,3.5887519,2.5656587,0.7375639,0.6745284
19.3674592,4.8738742,3.5752330,2.5256140,0.7551599,0.6636899
19.4173753,4.8258749,3.5619460,2.4861808,0.7727559,0.6528513
19.4672914,4.7776938,3.5489017,2.4474787,0.7903520,0.6420127
19.5172075,4.7294103,3.5361753,2.4096181,0.8079480,0.6311742
19.5671237,4.6810464,3.5238268,2.3727034,0.8255440,0.6203356
19.6170398,4.6325896,3.5119067,2.3367991,0.8431401,0.6094970
19.6669559,4.5840278,3.5004657,2.3019500,0.8607361,0.5986585
19.7168721,4.5353487,3.4895543,2.2681902,0.8783321,0.5878199
19.7667882,4.4865401,3.4792233,2.2355431,0.8959282,0.5769813
19.8167043,4.4375897,3.4695231,2.2040200,0.9144485,0.5676638
19.8666205,4.3884853,3.4605045,2.1736180,0.9344941,0.5608561
19.9165366,4.3392147,3.4522180,2.1443498,0.9545396,0.5540484
19.9664527,4.2899266,3.4447372,2.1162532,0.9745851,0.5472407
20.0163689,4.2405023,3.4380913,2.0894001,0.9946306,0.5404330
20.0662850,4.1909395,3.4323309,2.0639093,1.0146762,0.5336253
20.1162011,4.1412596,3.4275107,2.0399637,1.0347217,0.5268176
20.1661173,4.0914843,3.4236851,2.0178038,1.0547672,0.5200099
20.2160334,4.0416350,3.4209088,1.9977607,1.0748128,0.5132021
20.2659495,3.9917333,3.4192363,1.9803421,1.0948583,0.5063944
20.3158657,3.9418007,3.4187221,1.9670097,1.1152702,0.5009792
20.3657818,3.8918588,3.4194208,1.9573919,1.1370813,0.5008809
20.4156979,3.8419291,3.4213870,1.9518531,1.1588924,0.5007827
20.4656141,3.7921859,3.4246540,1.9502675,1.1807035,0.5006844
20.5155302,3.7425261,3.4292208,1.9521003,1.2025146,0.5005861
20.5654463,3.6929707,3.4350688,1.9557144,1.2243257,0.5004878
20.6153624,3.6435558,3.4421788,1.9611786,1.2461368,0.5003895
20.6652786,3.5943175,3.4505315,1.9676941,1.2679479,0.5002912
20.7151947,3.5452920,3.4601075,1.9747918,1.2897590,0.5001929
20.7651108,3.4965152,3.4708875,1.9821641,1.3115701,0.5000946
20.8150270,3.4480234,3.4828522,1.9895755,1.3329910,0.5001106
20.8649431,3.3998525,3.4959824,1.9968307,1.3444619,0.5030407
20.9148592,3.3520388,3.5102586,2.0048184,1.3559329,0.5059708
20.9647754,3.3045542,3.5256764,2.0142939,1.3674039,0.5089009
21.0146915,3.2574532,3.5421705,2.0258973,1.3788749,0.5118310
21.0646076,3.2107320,3.5596813,2.0402040,1.3903459,0.5147611
21.1145238,3.1643813,3.5781506,2.0577497,1.4018169,0.5176912
21.1644399,3.1183921,3.5975201,2.0779861,1.4132879,0.5206214
21.2143560,3.0727553,3.6177318,2.1004988,1.4247588,0.5235515
21.2642722,3.0274618,3.6387274,2.1249910,1.4362298,0.5264816
21.3141883,2.9825024,3.6604489,2.1512345,1.4477008,0.5294117
21.3641044,2.9378680,3.6828379,2.1790468,1.4462763,0.5344592
21.4140206,2.8935495,3.7058364,2.2084020,1.4428895,0.5398288
21.4639367,2.8495134,3.7293973,2.2392916,1.4395026,0.5451985
21.5138528,2.8057526,3.7534498,2.2717096,1.4361158,0.5505682
21.5637690,2.7622365,3.7779320,2.3056455,1.4327289,0.5559378
21.6136851,2.7189334,3.8027829,2.3407951,1.4293421,0.5613075
21.6636012,2.6758114,3.8279412,2.3765858,1.4259552,0.5666772
21.7135173,2.6328386,3.8533459,2.4124816,1.4225684,0.5720468
21.7634335,2.5899833,3.8789358,2.4479897,1.4191815,0.5774165
21.8133496,2.5472137,3.9046498,2.4826601,1.4157947,0.5827862
21.8632657,2.5044978,3.9304267,2.5163703,1.4055134,0.5973026
21.9131819,2.4618038,3.9562054,2.5488702,1.3922507,0.6157744
21.9630980,2.4190836,3.9819354,2.5667959,1.3789880,0.6342463
22.0130141,2.3763138,4.0075541,2.5706450,1.3657253,0.6527181
22.0629303,2.3334554,4.0330094,2.5609508,1.3524627,0.6711899
22.1128464,2.2904689,4.0582495,2.5382811,1.3392000,0.6896618
22.1627625,2.2473148,4.0832224,2.5035393,1.3259373,0.7081336
22.2126787,2.2039536,4.1078764,2.4707769,1.3126747,0.7266054
22.2625948,2.1603459,4.1321594,2.4402247,1.2994120,0.7450772
22.3125109,2.1164523,4.1560198,2.4121296,1.2861493,0.7635491
22.3624271,2.0722331,4.1794055,2.3862647,1.2691748,0.7798493
22.4123432,2.0276498,4.2022643,2.3623630,1.2488860,0.7942107
22.4622593,1.9834081,4.2241872,2.3401139,1.2285973,0.8085720
22.5121755,1.9387671,4.2455184,2.3191573,1.2083086,0.8229334
22.5620916,1.8937183,4.2662258,2.2990730,1.1880198,0.8372947
22.6120077,1.8482538,4.2862771,2.2798709,1.1677311,0.8516561
22.6619239,1.8023651,4.3056403,2.2615572,1.1474424,0.8660174
22.7118400,1.7560442,4.3242831,2.2441322,1.1271537,0.8803788
22.7617561,1.7092828,4.3421733,2.2275887,1.1068649,0.8947401
22.8116722,1.6620728,4.3592788,2.2119089,1.0865762,0.9091015
22.8615884,1.6144059,4.3755674,2.1969139,1.0660775,0.9183628
22.9115045,1.5662739,4.3910070,2.1822471,1.0452030,0.9184978
22.9614206,1.5187776,4.4052467,2.1675215,1.0243285,0.9186327
23.0113368,1.4710306,4.4185729,2.1523736,1.0034540,0.9187677
23.0612529,1.4228990,4.4310136,2.1364636,0.9825795,0.9189027
23.1111690,1.3744180,4.4425445,2.1196248,0.9617050,0.9190377
23.1610852,1.3256225,4.4531411,2.1018800,0.9408306,0.9191726
23.2110013,1.2765475,4.4627791,2.0832934,0.9199561,0.9193076
23.2609174,1.2272282,4.4714339,2.0639180,0.8990816,0.9194426
23.3108336,1.1776996,4.4790813,2.0437967,0.8782071,0.9195775
23.3607497,1.1279966,4.4856967,2.0229610,0.8578577,0.9178758
23.4106658,1.0781544,4.4912558,2.0014433,0.8397665,0.9082762
23.4605820,1.0281478,4.4957390,1.9792901,0.8216752,0.8986766
23.5104981,0.9780049,4.4991171,1.9565495,0.8035839,0.8890769
23.5604142,0.9278397,4.5013563,1.9332718,0.7854926,0.8794773
23.6103304,0.8776958,4.5024296,1.9095113,0.7674014,0.8698777
23.6602465,0.8276166,4.5023100,1.8853126,0.7493101,0.8602781
23.7101626,0.7776456,4.5009706,1.8606981,0.7312188,0.8506785
23.7600788,0.7278262,4.4983845,1.8356772,0.7131276,0.8410789
23.8099949,0.6782021,4.4945247,1.8102437,0.6950363,0.8314792
23.8599110,0.6288166,4.4893642,1.7843698,0.6770622,0.8219376
23.9098271,0.5797133,4.4828762,1.7581876,0.6651813,0.8154122
23.9597433,0.5308416,4.4750172,1.7318853,0.6533005,0.8088868
24.0096594,0.4812772,4.4655485,1.7056748,0.6414196,0.8023614
24.0595755,0.4321655,4.4545886,1.6797931,0.6295387,0.7958359
24.1094917,0.3835707,4.4420961,1.6545043,0.6176579,0.7893105
24.1594078,0.3355568,4.4280295,1.6299096,0.6057770,0.7827851
24.2093239,0.2881880,4.4123475,1.6060372,0.5938961,0.7762597
24.2592401,0.2415285,4.3950085,1.5828507,0.5820153,0.7697342
24.3091562,0.1956422,4.3759712,1.5602106,0.5701344,0.7632088
24.3590723,0.1505935,4.3551942,1.5379172,0.5582535,0.7566834
24.4089885,0.1064463,4.3326360,1.5157294,0.5525248,0.7559645
24.4589046,0.0632648,4.3082552,1.4931697,0.5478898,0.7562778
24.5088207,0.0205510,4.2816437,1.4698902,0.5432549,0.7565911
24.5587369,-0.0209648,4.2531225,1.4457611,0.5386199,0.7569045
24.6086530,-0.0610697,4.2227466,1.4208753,0.5339849,0.7572178
24.6585691,-0.0995855,4.1905500,1.3954828,0.5293499,0.7575312
24.7084853,-0.1363339,4.1565671,1.3702216,0.5247149,0.7578445
24.7584014,-0.1711364,4.1208321,1.3458219,0.5200799,0.7581578
24.8083175,-0.2038149,4.0833793,1.3231741,0.5154449,0.7584712
24.8582337,-0.2341909,4.0442430,1.3054056,0.5108099,0.7587845
24.9081498,-0.2620860,4.0034575,1.2924468,0.5087006,0.7616289
24.9580659,-0.2873221,3.9610569,1.2875250,0.5077838,0.7656685
25.0079820,-0.3097761,3.9170589,1.2911888,0.5068670,0.7697080
25.0578982,-0.3294552,3.8716516,1.3032630,0.5059503,0.7737476
25.1078143,-0.3464367,3.8250190,1.3209272,0.5050335,0.7777872
25.1577304,-0.3607986,3.7773437,1.3442773,0.5041168,0.7818268
25.2076466,-0.3726187,3.7288079,1.3698457,0.5032000,0.7858664
25.2575627,-0.3819751,3.6795940,1.3965515,0.5022832,0.7899059
25.3074788,-0.3889459,3.6298844,1.4236376,0.5013665,0.7939455
25.3573950,-0.3936090,3.5798616,1.4504755,0.5004497,0.7979851
25.4073111,-0.3960424,3.5297079,1.4764962,0.5000000,0.7990668
25.4572272,-0.3963241,3.4796057,1.5039910,0.5000000,0.7973001
25.5071434,-0.3945652,3.4296632,1.5348069,0.5000000,0.7955335
25.5570595,-0.3910296,3.3799204,1.5705367,0.5000000,0.7937668
25.6069756,-0.3860227,3.3303395,1.6126088,0.5000000,0.7920001
25.6568918,-0.3798504,3.2808819,1.6622990,0.5000000,0.7902335
25.7068079,-0.3728180,3.2315088,1.7169945,0.5000000,0.7884668
25.7567240,-0.3652312,3.1821815,1.7743117,0.5000000,0.7867001
25.8066402,-0.3573956,3.1328612,1.8322913,0.5000000,0.7849335
25.8565563,-0.3496168,3.0835093,1.8875829,0.5000000,0.7831668
25.9064724,-0.3422003,3.0340870,1.9357413,0.5057023,0.7725827
25.9563886,-0.3354519,2.9845562,1.9764768,0.5224924,0.7448536
26.0063047,-0.3296404,2.9350087,2.0098429,0.5392826,0.7171244
26.0562208,-0.3248084,2.8853385,2.0358403,0.5560727,0.6893953
26.1061369,-0.3209684,2.8355695,2.0561379,0.5728628,0.6616661
26.1560531,-0.3181328,2.7857256,2.0737586,0.5896530,0.6339370
26.2059692,-0.3163140,2.7358309,2.0887266,0.6064431,0.6062078
26.2558853,-0.3155242,2.6859094,2.1010410,0.6232332,0.5784787
26.3058015,-0.3157760,2.6359850,2.1103170,0.6400234,0.5507496
26.3557176,-0.3170816,2.5860817,2.1161598,0.6568135,0.5230204
26.4056337,-0.3194535,2.5362236,2.1191264,0.6733441,0.5008954
26.4555499,-0.3229040,2.4864353,2.1216000,0.6886058,0.5061685
26.5054660,-0.3274279,2.4368042,2.1249983,0.7038675,0.5114417
26.5553821,-0.3329897,2.3872722,2.1308946,0.7191292,0.5167148
26.6052983,-0.3395398,2.3378457,2.1407426,0.7343909,0.5219879
26.6552144,-0.3470287,2.2885309,2.1549587,0.7496526,0.5272610
26.7051305,-0.3554068,2.2393344,2.1720759,0.7649143,0.5325341
26.7550467,-0.3646246,2.1902624,2.1915574,0.7801760,0.5378072
26.8049628,-0.3746325,2.1413215,2.2130471,0.7954377,0.5430803
26.8548789,-0.3853810,2.0925178,2.2362828,0.8106993,0.5483534
26.9047951,-0.3968205,2.0438579,2.2551241,0.8259610,0.5536265
